repo,tool,filepath,is_defect,touch_count
debops/debops,ansible,ansible/roles/debops-contrib.tor/docs/playbooks/tor.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.tor/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.tor/meta/main.yml,1,7
debops/debops,ansible,ansible/roles/debops-contrib.tor/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/.travis.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/defaults/main.yml,1,16
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/docs/playbooks/volkszaehler-apache.yml,1,13
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/docs/playbooks/volkszaehler-nginx.yml,1,13
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/docs/playbooks/volkszaehler.yml,1,3
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/env/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/meta/main.yml,1,9
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops-contrib.volkszaehler/tasks/main_env.yml,1,2
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/.travis.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/docs/inventory/debops_service_x2go_server_global_role_vars.yml,1,2
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/docs/playbooks/x2go_server.yml,1,5
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/meta/main.yml,1,8
debops/debops,ansible,ansible/roles/debops-contrib.x2go_server/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.ansible/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.ansible/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.ansible/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.ansible_plugins/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.apache/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.apache/env/tasks/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.apache/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.apache/tasks/apache_module_state.yml,0,1
debops/debops,ansible,ansible/roles/debops.apache/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.apt/defaults/main.yml,1,21
debops/debops,ansible,ansible/roles/debops.apt/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.apt/tasks/main.yml,1,16
debops/debops,ansible,ansible/roles/debops.apt_cacher_ng/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.apt_cacher_ng/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.apt_cacher_ng/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.apt_cacher_ng/tasks/state_present.yml,1,1
debops/debops,ansible,ansible/roles/debops.apt_install/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.apt_install/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.apt_install/tasks/apt_install/post_main.yml,1,1
debops/debops,ansible,ansible/roles/debops.apt_install/tasks/apt_install/pre_main.yml,1,1
debops/debops,ansible,ansible/roles/debops.apt_install/tasks/main.yml,1,14
debops/debops,ansible,ansible/roles/debops.apt_listchanges/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.apt_listchanges/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.apt_listchanges/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.apt_mark/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.apt_mark/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.apt_mark/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.apt_preferences/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.apt_preferences/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.apt_preferences/tasks/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.apt_proxy/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.apt_proxy/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.apt_proxy/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.atd/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.atd/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.atd/meta/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.atd/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.auth/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.auth/handlers/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.auth/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.auth/tasks/etc_ldap_conf.yml,1,2
debops/debops,ansible,ansible/roles/debops.auth/tasks/machine_bind_account.yml,1,3
debops/debops,ansible,ansible/roles/debops.auth/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.auth/tasks/nss_pam_ldap.yml,1,4
debops/debops,ansible,ansible/roles/debops.authorized_keys/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.authorized_keys/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.authorized_keys/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.avahi/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.avahi/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.avahi/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.avahi/tasks/avahi_alias.yml,1,4
debops/debops,ansible,ansible/roles/debops.avahi/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.backup2l/defaults/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.backup2l/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.backup2l/tasks/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.bootstrap/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.bootstrap/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.bootstrap/tasks/admin_accounts.yml,1,2
debops/debops,ansible,ansible/roles/debops.bootstrap/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.boxbackup/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.boxbackup/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.boxbackup/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.boxbackup/tasks/configure_clients.yml,1,4
debops/debops,ansible,ansible/roles/debops.boxbackup/tasks/configure_servers.yml,1,8
debops/debops,ansible,ansible/roles/debops.boxbackup/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.boxbackup/vars/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.console/defaults/main.yml,1,18
debops/debops,ansible,ansible/roles/debops.console/handlers/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.console/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.console/tasks/filesystem_mount.yml,1,5
debops/debops,ansible,ansible/roles/debops.console/tasks/main.yml,1,16
debops/debops,ansible,ansible/roles/debops.core/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.core/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.core/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.cran/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.cran/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.cran/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.cron/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.cron/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.cron/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.cryptsetup/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.cryptsetup/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.cryptsetup/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.cryptsetup/tasks/manage_devices.yml,1,8
debops/debops,ansible,ansible/roles/debops.debops/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.debops/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.debops/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.debops_api/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.debops_api/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.debops_api/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.debops_fact/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.debops_fact/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.debops_fact/tasks/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.debops_legacy/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.debops_legacy/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.debops_legacy/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.dhcp_probe/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.dhcp_probe/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcp_probe/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.dhcp_probe/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.dhcpd/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.dhcpd/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcpd/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.dhcpd/tasks/dhcp-probe.yml,1,1
debops/debops,ansible,ansible/roles/debops.dhcpd/tasks/install.yml,1,4
debops/debops,ansible,ansible/roles/debops.dhcpd/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.dhcpd/vars/Alpine.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcpd/vars/Archlinux.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcpd/vars/Debian.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcpd/vars/RedHat.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhcpd/vars/default.yml,0,1
debops/debops,ansible,ansible/roles/debops.dhparam/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.dhparam/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.dhparam/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.dhparam/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.dnsmasq/defaults/main.yml,1,17
debops/debops,ansible,ansible/roles/debops.dnsmasq/env/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.dnsmasq/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.dnsmasq/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.docker/defaults/main.yml,1,15
debops/debops,ansible,ansible/roles/debops.docker/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.docker/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.docker/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.docker_gen/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.docker_gen/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.docker_gen/tasks/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.docker_registry/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.docker_registry/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.docker_registry/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.docker_registry/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.docker_server/defaults/main.yml,1,20
debops/debops,ansible,ansible/roles/debops.docker_server/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.docker_server/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.dokuwiki/defaults/main.yml,1,23
debops/debops,ansible,ansible/roles/debops.dokuwiki/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.dokuwiki/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.dovecot/defaults/main.yml,1,38
debops/debops,ansible,ansible/roles/debops.dovecot/env/default/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.dovecot/env/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.dovecot/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.dovecot/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.elastic_co/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.elastic_co/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.elastic_co/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.elasticsearch/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.elasticsearch/env/tasks/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.elasticsearch/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops.elasticsearch/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.elasticsearch/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.environment/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.environment/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.etc_aliases/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.etc_aliases/env/tasks/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.etc_aliases/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.etc_aliases/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.etc_services/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.etc_services/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.etc_services/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.etckeeper/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.etckeeper/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.etckeeper/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.etckeeper/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.etckeeper/tasks/other_vcs.yml,0,1
debops/debops,ansible,ansible/roles/debops.etherpad/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.etherpad/docs/playbooks/etherpad.yml,0,1
debops/debops,ansible,ansible/roles/debops.etherpad/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.etherpad/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.etherpad/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.fail2ban/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.fail2ban/handlers/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.fail2ban/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.fail2ban/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.fcgiwrap/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.fcgiwrap/meta/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.fcgiwrap/tasks/configure_systemd.yml,1,3
debops/debops,ansible,ansible/roles/debops.fcgiwrap/tasks/configure_sysvinit.yml,1,1
debops/debops,ansible,ansible/roles/debops.fcgiwrap/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.ferm/defaults/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.ferm/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.ferm/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.ferm/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.freeradius/defaults/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.freeradius/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.freeradius/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.freeradius/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.gitlab/defaults/main.yml,1,50
debops/debops,ansible,ansible/roles/debops.gitlab/docs/playbooks/gitlab.yml,0,2
debops/debops,ansible,ansible/roles/debops.gitlab/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.gitlab/meta/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/configure_gitaly.yml,1,9
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/configure_gitlab-pages.yml,1,7
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/configure_gitlab-shell.yml,1,6
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/configure_gitlab-workhorse.yml,1,5
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/configure_gitlab_ce.yml,1,14
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/download_gitlab_ce.yml,1,3
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/gitlab_ce_pre_upgrade.yml,1,2
debops/debops,ansible,ansible/roles/debops.gitlab/tasks/main.yml,1,15
debops/debops,ansible,ansible/roles/debops.gitlab_runner/defaults/main.yml,1,29
debops/debops,ansible,ansible/roles/debops.gitlab_runner/meta/main.yml,0,6
debops/debops,ansible,ansible/roles/debops.gitlab_runner/tasks/main.yml,1,16
debops/debops,ansible,ansible/roles/debops.gitusers/defaults/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.gitusers/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/forward.yml,1,1
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/git-shell.yml,1,4
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/gitusers.yml,1,2
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/groups_absent.yml,1,2
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/groups_present.yml,1,3
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.gitusers/tasks/sshkeys.yml,1,4
debops/debops,ansible,ansible/roles/debops.golang/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.golang/defaults/main/dependent.yml,1,2
debops/debops,ansible,ansible/roles/debops.golang/defaults/main/environment.yml,0,1
debops/debops,ansible,ansible/roles/debops.golang/defaults/main/packages.yml,0,1
debops/debops,ansible,ansible/roles/debops.golang/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.golang/tasks/golang_build_install.yml,1,2
debops/debops,ansible,ansible/roles/debops.golang/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.grub/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.grub/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.grub/meta/main.yml,0,5
debops/debops,ansible,ansible/roles/debops.grub/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.gunicorn/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.gunicorn/docs/playbooks/gunicorn.yml,0,1
debops/debops,ansible,ansible/roles/debops.gunicorn/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.gunicorn/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops.gunicorn/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.gunicorn/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.gunicorn/tasks/newer_releases.yml,1,5
debops/debops,ansible,ansible/roles/debops.gunicorn/tasks/older_releases.yml,1,1
debops/debops,ansible,ansible/roles/debops.hashicorp/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.hashicorp/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.hashicorp/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.hwraid/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.hwraid/meta/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.hwraid/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.icinga/defaults/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.icinga/env/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.icinga/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.icinga/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.icinga/tasks/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.icinga_db/defaults/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.icinga_db/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.icinga_db/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.icinga_db/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.icinga_web/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.icinga_web/meta/main.yml,0,4
debops/debops,ansible,ansible/roles/debops.icinga_web/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.ifupdown/defaults/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.ifupdown/env/tasks/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.ifupdown/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.ifupdown/tasks/divert_interfaces.yml,1,2
debops/debops,ansible,ansible/roles/debops.ifupdown/tasks/ifup_systemd.yml,1,5
debops/debops,ansible,ansible/roles/debops.ifupdown/tasks/main.yml,1,10
debops/debops,ansible,ansible/roles/debops.influxdb_server/defaults/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.influxdb_server/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.influxdb_server/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.influxdb_server/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.ipxe/defaults/main.yml,1,16
debops/debops,ansible,ansible/roles/debops.ipxe/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.ipxe/tasks/debian_netboot.yml,0,1
debops/debops,ansible,ansible/roles/debops.ipxe/tasks/debian_pxeboot.yml,1,6
debops/debops,ansible,ansible/roles/debops.ipxe/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.iscsi/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.iscsi/handlers/main.yml,1,1
debops/debops,ansible,ansible/roles/debops.iscsi/meta/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.iscsi/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.iscsi/tasks/manage_lvm.yml,1,1
debops/debops,ansible,ansible/roles/debops.java/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.java/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.java/tasks/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.keyring/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.keyring/meta/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.keyring/tasks/main.yml,1,11
debops/debops,ansible,ansible/roles/debops.kibana/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.kibana/meta/ansigenome.yml,0,1
debops/debops,ansible,ansible/roles/debops.kibana/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.kibana/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.kmod/defaults/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.kmod/meta/main.yml,0,5
debops/debops,ansible,ansible/roles/debops.kmod/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.kmod/tasks/modprobe.yml,1,4
debops/debops,ansible,ansible/roles/debops.ldap/defaults/main.yml,1,17
debops/debops,ansible,ansible/roles/debops.ldap/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.ldap/tasks/ldap_tasks.yml,0,8
debops/debops,ansible,ansible/roles/debops.ldap/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.librenms/defaults/main.yml,1,21
debops/debops,ansible,ansible/roles/debops.librenms/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.librenms/tasks/main.yml,1,15
debops/debops,ansible,ansible/roles/debops.libuser/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.libuser/handlers/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.libuser/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.libuser/tasks/libuser/post_main.yml,0,1
debops/debops,ansible,ansible/roles/debops.libuser/tasks/libuser/pre_main.yml,0,1
debops/debops,ansible,ansible/roles/debops.libuser/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.libvirt/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.libvirt/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.libvirt/tasks/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.libvirt/tasks/manage_networks.yml,1,1
debops/debops,ansible,ansible/roles/debops.libvirt/tasks/manage_pools.yml,1,2
debops/debops,ansible,ansible/roles/debops.libvirtd/defaults/main.yml,1,13
debops/debops,ansible,ansible/roles/debops.libvirtd/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.libvirtd/tasks/main.yml,1,7
debops/debops,ansible,ansible/roles/debops.libvirtd_qemu/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.libvirtd_qemu/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.libvirtd_qemu/tasks/main.yml,1,5
debops/debops,ansible,ansible/roles/debops.locales/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.locales/docs/playbooks/locales.yml,0,1
debops/debops,ansible,ansible/roles/debops.locales/meta/main.yml,0,3
debops/debops,ansible,ansible/roles/debops.locales/tasks/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.logrotate/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.logrotate/meta/main.yml,1,3
debops/debops,ansible,ansible/roles/debops.logrotate/tasks/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.lvm/defaults/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.lvm/meta/main.yml,1,2
debops/debops,ansible,ansible/roles/debops.lvm/tasks/main.yml,1,9
debops/debops,ansible,ansible/roles/debops.lvm/tasks/manage_lvm.yml,1,5
debops/debops,ansible,ansible/roles/debops.lvm/vars/lvm_config_2.02.111.yml,1,1
debops/debops,ansible,ansible/roles/debops.lvm/vars/lvm_config_2.02.66.yml,1,1
debops/debops,ansible,ansible/roles/debops.lvm/vars/lvm_config_2.02.95.yml,1,1
debops/debops,ansible,ansible/roles/debops.lvm/vars/lvm_config_2.02.98.yml,1,1
debops/debops,ansible,ansible/roles/debops.lxc/defaults/main.yml,1,42
debops/debops,ansible,ansible/roles/debops.lxc/docs/playbooks/lxc.yml,1,1
debops/debops,ansible,ansible/roles/debops.lxc/meta/main.yml,1,4
debops/debops,ansible,ansible/roles/debops.lxc/tasks/configure_lxc.yml,1,2
debops/debops,ansible,ansible/roles/debops.lxc/tasks/install_kernel_from_backports.yml,1,1
debops/debops,ansible,ansible/roles/debops.lxc/tasks/main.yml,1,25
debops/debops,ansible,ansible/roles/debops.lxc/vars/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.lxd/defaults/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.lxd/meta/main.yml,0,2
debops/debops,ansible,ansible/roles/debops.lxd/tasks/main.yml,0,1
debops/debops,ansible,ansible/roles/debops.machine/defaults/main.yml,1,8
debops/debops,ansible,ansible/roles/debops.machine/meta/main.yml,1,6
debops/debops,ansible,ansible/roles/debops.machine/tasks/main.yml,1,12
debops/debops,ansible,ansible/roles/debops.mailman/defaults/main.yml,1,9
